序号,RealDisNo,REGIONID,GeoName,GroupName,DisasterTy,Longitude,Latitude,OccTime,ALARMGRADE,Rainfall,Rainfall01,Rainfall03,Rainfall06,Rainfall24,NOTES,REGIONNAME,单位名称,岩性特征,岩性名称,地形名称,地形坡度,地貌名称
2843.0,CNankiai8XOxPKErviwcxg327,441421103000,梅州市梅县梅西镇丰田村竹头,梅西镇丰田村竹头,崩塌,1155344.3,242606.7,2019-06-10 10:19:00,3,0,8,14,84.5,84.5,,梅西、石坑、大坪、石扇和南口平原～丘陵滑坡、崩塌、地面塌陷地质灾害高易发亚区,官草湖组,砾岩、凝灰质砾岩、砂砾岩、砂岩、凝灰质砂岩和凝灰岩、橄榄玄武岩、玄武－安山质凝灰熔岩、流纹岩,较软岩,平地,＜10°,小起伏山地
2844.0,CNankiai8XOxPKErviwcxg340,441481125000,梅州市兴宁市大坪镇朱坑村塘唇自然村燕子石,大坪镇朱坑村塘唇自然村燕子石,崩塌,1151517.6,241521.9,2019-06-10 11:00:00,3,0,25,50,172,172,,四都镇、龙母镇、黄石镇、丰稔镇、铁场镇、坪山林场、黎咀镇、田心镇高易发区,三叠纪花岗闪长岩,细粒、中粒（中粒斑状）花岗闪长岩,坚硬岩,缓坡,10°~45°,小起伏山地
2845.0,CNankiai8XOxPKErviwcxg208,441622114000,河源市龙川县龙母镇洋田村学田塅,龙母镇洋田村学田塅,崩塌,1152515,241645,2019-06-10 11:00:00,3,0,38,59,234.5,234.5,,四都镇、龙母镇、黄石镇、丰稔镇、铁场镇、坪山林场、黎咀镇、田心镇高易发区,古生代混合岩,混合岩,极软岩,平地,＜10°,丘陵
2846.0,CNankiai8XOxPKErviwcxg339,441424108000,梅州市五华县潭下镇中村村中三队,潭下镇中村村中三队,崩塌,1153214,235647,2019-06-10 11:30:00,0,0,17.5,26.5,53.5,53.5,,横陂镇、长布镇、潭下镇、转水镇、岐岭镇、华城镇高易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
2847.0,CNankiai8XOxPKErviwcxg337,441424106000,梅州市五华县岐岭镇双山村松五,岐岭镇双山村松五,崩塌,1152746.6,240207.9,2019-06-10 11:30:00,4,0,19.5,68.5,137,137,,周江镇、长布镇、华城镇、岐岭镇、华阳镇中易发区,八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,缓坡,10°~45°,小起伏山地
2848.0,CNankiai8XOxPKErviwcxg323,441421104000,梅州市梅县大坪镇秀湖村塔岗小组,大坪镇秀湖村塔岗小组,崩塌,1155410.2,242138.7,2019-06-10 11:31:00,0,0,5.5,32.5,101.5,101.5,,梅西、石坑、大坪、石扇和南口平原～丘陵滑坡、崩塌、地面塌陷地质灾害高易发亚区,坝里组,变余长石石英杂砂岩，凝灰质细砂岩或细碎屑沉凝灰岩与粉砂岩、粉砂质板岩、板岩、炭质板岩,较软岩,平地,＜10°,小起伏山地
2849.0,CNankiai8XOxPKErviwcxg220,441622112000,河源市龙川县铁场镇双丰村利农片环光生产队,铁场镇双丰村利农片环光生产队,滑坡,1153221.4,241315.5,2019-06-10 12:00:00,3,0,13.5,45.5,156.5,156.5,,四都镇、龙母镇、黄石镇、丰稔镇、铁场镇、坪山林场、黎咀镇、田心镇高易发区,坝里组,变余长石石英杂砂岩，凝灰质细砂岩或细碎屑沉凝灰岩与粉砂岩、粉砂质板岩、板岩、炭质板岩,较软岩,平地,＜10°,丘陵
2850.0,CNankiai8XOxPKErviwcxg330,441421105000,梅州市梅县石坑镇蓝坑村洪屋坝,石坑镇蓝坑村洪屋坝,崩塌,1155001,242131,2019-06-10 12:00:00,3,0,2.5,26,135,135,,梅西、石坑、大坪、石扇和南口平原～丘陵滑坡、崩塌、地面塌陷地质灾害高易发亚区,坝里组,变余长石石英杂砂岩，凝灰质细砂岩或细碎屑沉凝灰岩与粉砂岩、粉砂质板岩、板岩、炭质板岩,较软岩,平地,＜10°,小起伏山地
2851.0,CNankiai8XOxPKErviwcxg211,441622116000,河源市龙川县梅州村村委会,梅州村村委会,滑坡,1152024.76,242401.53,2019-06-10 12:00:00,3,0,3.5,48,145.5,145.5,,黄石镇、黎咀镇、车田镇、岩镇镇、赤光镇高易发区,三叠纪花岗闪长岩,细粒、中粒（中粒斑状）花岗闪长岩,坚硬岩,平地,＜10°,小起伏山地
2852.0,CNankiai8XOxPKErviwcxg326,441421103000,梅州市梅县梅西镇丰田村围下,梅西镇丰田村围下,崩塌,1155352.8,242556.1,2019-06-10 12:26:00,3,0,1.5,29.4,105.9,105.9,,梅西、石坑、大坪、石扇和南口平原～丘陵滑坡、崩塌、地面塌陷地质灾害高易发亚区,官草湖组,砾岩、凝灰质砾岩、砂砾岩、砂岩、凝灰质砂岩和凝灰岩、橄榄玄武岩、玄武－安山质凝灰熔岩、流纹岩,较软岩,平地,＜10°,小起伏山地
2853.0,CNankiai8XOxPKErviwcxg351,441481124000,梅州市兴宁市石马镇陶背村柳塘9队23号,石马镇陶背村柳塘9队23号,崩塌,1154812,241719,2019-06-10 14:15:00,4,0,0.5,12,112.5,112.5,,石马—径南丘陵崩塌、滑坡地质灾害高易发亚区,三叠纪花岗闪长岩,细粒、中粒（中粒斑状）花岗闪长岩,坚硬岩,平地,＜10°,小起伏山地
2854.0,CNankiai8XOxPKErviwcxg336,441424106000,梅州市五华县岐岭镇龙寨村寨一,岐岭镇龙寨村寨一,崩塌,1153015.5,240339.7,2019-06-10 15:30:00,4,0,5,17.5,162.5,162.5,,周江镇、长布镇、华城镇、岐岭镇、华阳镇中易发区,坝里组,变余长石石英杂砂岩，凝灰质细砂岩或细碎屑沉凝灰岩与粉砂岩、粉砂质板岩、板岩、炭质板岩,较软岩,平地,＜10°,小起伏山地
2855.0,CNankiai8XOxPKErviwcxg324,441421117000,梅州市梅县隆文镇檀江村塘下小组,隆文镇檀江村塘下小组,崩塌,1161931.5,243826.5,2019-06-10 16:30:00,4,0,0,0.5,74.5,74.5,,隆文、桃尧、松源平原～丘陵崩塌、滑坡地质灾害中易发亚区,老虎头组,石英质砾岩、含砾砂岩、粉砂岩及粉砂质页岩,较软岩,平地,＜10°,小起伏山地
2856.0,CNankiai8XOxPKErviwcxg349,441481116000,梅州市兴宁市罗岗镇高陂村合子应,罗岗镇高陂村合子应,崩塌,1154016,242725,2019-06-10 17:20:00,3,0,0.9,5,129.5,129.5,,罗岗—黄槐—黄陂—永和滑坡、崩塌、地面塌陷地质灾害中易发亚区,坝里组,变余长石石英杂砂岩，凝灰质细砂岩或细碎屑沉凝灰岩与粉砂岩、粉砂质板岩、板岩、炭质板岩,较软岩,缓坡,10°~45°,小起伏山地
2857.0,CNankiai8XOxPKErviwcxg322,441427102000,梅州市蕉岭县长潭镇堑垣村红山组,长潭镇堑垣村红山组,崩塌,1160849.2,243924.9,2019-06-10 17:25:00,4,0,1.5,2,89,89,,蕉城、三圳、新铺平原～丘陵～低山地质灾害低易发亚区,大湾镇组,砂、砂砾夹亚砂土,较软岩,平地,＜10°,丘陵
2858.0,CNankiai8XOxPKErviwcxg87,441624104000,河源市和平县东水镇东水中学滑坡,东水镇东水中学滑坡,滑坡,1150955,241543,2019-06-10 18:00:00,3,0,0,1.5,176.5,176.5,,阳明镇南部～合水镇北部～青州镇中部～热水镇中南部～公白镇北部～林寨镇北中部～东水镇西部～彭寨镇～古寨镇～贝墩镇东部低山丘陵崩塌、滑坡地质灾害高易发区（A1）,晚侏罗世黑云母花岗岩,粗粒、中粒、细粒（或斑状）黑云母花岗岩,坚硬岩,平地,＜10°,丘陵
2859.0,CNankiai8XOxPKErviwcxg88,441624105000,河源市和平县公白镇公白中学滑坡,公白镇公白中学滑坡,滑坡,1145646,241630,2019-06-10 18:00:00,3,0,0,0.2,134.5,134.5,,青州镇、公白镇、礼士镇、东水镇低山丘陵崩塌地质灾害低易发区（C3）,合水组,砾岩、砂砾岩、含砾砂岩、砂岩、凝灰质砂岩、粉砂岩夹含铜砂岩和粉砂质泥岩,较软岩,平地,＜10°,丘陵
2860.0,CNankiai8XOxPKErviwcxg89,441624110000,河源市和平县林寨中心小学和浰江中学滑坡点,林寨中心小学和浰江中学滑坡点,滑坡,1150344,241710,2019-06-10 18:00:00,3,0,0,1.5,176.5,176.5,,阳明镇南部～合水镇北部～青州镇中部～热水镇中南部～公白镇北部～林寨镇北中部～东水镇西部～彭寨镇～古寨镇～贝墩镇东部低山丘陵崩塌、滑坡地质灾害高易发区（A1）,合水组,砾岩、砂砾岩、含砾砂岩、砂岩、凝灰质砂岩、粉砂岩夹含铜砂岩和粉砂质泥岩,较软岩,平地,＜10°,小起伏山地
2861.0,CNankiai8XOxPKErviwcxg90,441624116000,河源市和平县阳明镇老人医院家属楼后山滑坡,阳明镇老人医院家属楼后山滑坡,滑坡,1145608,242628,2019-06-10 18:00:00,4,0,0,0,146.5,146.5,,阳明镇南部～合水镇北部～青州镇中部～热水镇中南部～公白镇北部～林寨镇北中部～东水镇西部～彭寨镇～古寨镇～贝墩镇东部低山丘陵崩塌、滑坡地质灾害高易发区（A1）,志留纪石英闪长岩,石英闪长岩,坚硬岩,缓坡,10°~45°,中起伏山地
2862.0,CNankiai8XOxPKErviwcxg94,441623101000,河源市连平县陂头镇大华村罗方祥屋后,陂头镇大华村罗方祥屋后,滑坡,1142224,243042,2019-06-10 18:00:00,3,0,0.1,1,177,177,,陂头镇丘陵～低山低易发亚区（C1）,奥陶－志留纪混合花岗岩,混合花岗岩,坚硬岩,平地,＜10°,中起伏山地
2863.0,CNankiai8XOxPKErviwcxg342,441481002000,梅州市兴宁市福兴街道办事处大塘村河新,福兴街道办事处大塘村河新,崩塌,1154006,240545,2019-06-10 18:05:00,4,0,0,11,120.5,120.5,,新陂—福兴—刁坊丘陵崩塌、滑坡地质灾害高易发亚区,奥陶－志留纪混合花岗岩,混合花岗岩,坚硬岩,平地,＜10°,丘陵
2864.0,CNankiai8XOxPKErviwcxg124,441623108000,河源市连平县田源镇肖屋村下角（肖锦希、肖觉兴屋后）,田源镇肖屋村下角（肖锦希、肖觉兴屋后）,滑坡,1142601,240757,2019-06-10 21:00:00,4,0,0,16.5,15,15,,上坪、元善、内莞 、隆街平原～丘陵～低山区崩塌地质灾害易中发亚区(B2),八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
2865.0,CNankiai8XOxPKErviwcxg123,441623108000,河源市连平县田源镇田东村老屋叶棠养,田源镇田东村老屋叶棠养,崩塌,1142450,241058,2019-06-10 21:00:00,4,0,0,16.5,15,15,,上坪、元善、内莞 、隆街平原～丘陵～低山区崩塌地质灾害易中发亚区(B2),,,未知,平地,＜10°,中起伏山地
2866.0,CNankiai8XOxPKErviwcxg98,441623113000,河源市连平县径口社区敬老院西侧,径口社区敬老院西侧,崩塌,1144248,241218,2019-06-10 21:00:00,3,0,0,2,150,150,,高莞、忠信、三角、大湖、绣缎低山～中山崩塌、滑坡地质灾害中易发亚区(B3),大湖组与忠信组并层,,未知,平地,＜10°,丘陵
2867.0,CNankiai8XOxPKErviwcxg125,441623111000,河源市连平县溪南村下庄,溪南村下庄,崩塌,1144232,241231,2019-06-10 21:00:00,3,0,0,2,150,150,,高莞、忠信、三角、大湖、绣缎低山～中山崩塌、滑坡地质灾害中易发亚区(B3),大湖组与忠信组并层,,未知,缓坡,10°~45°,丘陵
2868.0,CNankiai8XOxPKErviwcxg97,441623113000,河源市连平县黄岭邸社区,黄岭邸社区,崩塌,1144249,241305,2019-06-10 21:00:00,3,0,0,2,150,150,,高莞、忠信、三角、大湖、绣缎低山～中山崩塌、滑坡地质灾害中易发亚区(B3),大湾镇组,砂、砂砾夹亚砂土,较软岩,平地,＜10°,丘陵
2869.0,CNankiai8XOxPKErviwcxg127,441623109000,河源市连平县溪山镇溪西村虎形屋钟振永（钟玉庭）,溪山镇溪西村虎形屋钟振永（钟玉庭）,滑坡,1142406,241418,2019-06-10 21:00:00,3,0,0,0.1,27,27,,上坪、元善、内莞 、隆街平原～丘陵～低山区崩塌地质灾害易中发亚区(B2),合水组,砾岩、砂砾岩、含砾砂岩、砂岩、凝灰质砂岩、粉砂岩夹含铜砂岩和粉砂质泥岩,较软岩,平地,＜10°,丘陵
2870.0,CNankiai8XOxPKErviwcxg92,441623110000,河源市连平县坳头村（曾石旺）,坳头村（曾石旺）,崩塌,1145223,241602,2019-06-10 21:00:00,3,0,0.1,7.5,189,189,,高莞、忠信、三角、大湖、绣缎低山～中山崩塌、滑坡地质灾害中易发亚区(B3),大湾镇组,砂、砂砾夹亚砂土,较软岩,平地,＜10°,丘陵
2871.0,CNankiai8XOxPKErviwcxg126,441623109000,河源市连平县溪山镇百高村坳顶（溪山大饭店）,溪山镇百高村坳顶（溪山大饭店）,滑坡,1142516,241614,2019-06-10 21:00:00,3,0,0,0.1,27,27,,上坪、元善、内莞 、隆街平原～丘陵～低山区崩塌地质灾害易中发亚区(B2),大湾镇组,砂、砂砾夹亚砂土,较软岩,平地,＜10°,丘陵
2872.0,CNankiai8XOxPKErviwcxg102,441623110000,河源市连平县沙径村梅花寨河背,沙径村梅花寨河背,崩塌,1145433,241627,2019-06-10 21:00:00,3,0,0.1,7.5,189,189,,高莞、忠信、三角、大湖、绣缎低山～中山崩塌、滑坡地质灾害中易发亚区(B3),合水组,砾岩、砂砾岩、含砾砂岩、砂岩、凝灰质砂岩、粉砂岩夹含铜砂岩和粉砂质泥岩,较软岩,平地,＜10°,丘陵
2873.0,CNankiai8XOxPKErviwcxg100,441623105000,河源市连平县內莞镇蕉坪村鹿湖,內莞镇蕉坪村鹿湖,滑坡,1144104,242112,2019-06-10 21:00:00,3,0,0,0,81.5,81.5,,内莞镇丘陵～低山崩塌、滑坡地质灾害高易发亚区(A3),八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,缓坡,10°~45°,中起伏山地
2874.0,CNankiai8XOxPKErviwcxg101,441623105000,河源市连平县內莞镇蕉坪村下蕉湖,內莞镇蕉坪村下蕉湖,崩塌,1144011,242156,2019-06-10 21:00:00,3,0,0,0,81.5,81.5,,内莞镇丘陵～低山崩塌、滑坡地质灾害高易发亚区(A3),八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,缓坡,10°~45°,中起伏山地
2875.0,CNankiai8XOxPKErviwcxg99,441623105000,河源市连平县內莞镇蕉坪村联新村,內莞镇蕉坪村联新村,崩塌,1144030,242202,2019-06-10 21:00:00,3,0,0,0,81.5,81.5,,内莞镇丘陵～低山崩塌、滑坡地质灾害高易发亚区(A3),八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,缓坡,10°~45°,中起伏山地
2876.0,CNankiai8XOxPKErviwcxg230,441622120000,河源市龙川县新田镇中心小学,新田镇中心小学,崩塌,1153111.3,242724.95,2019-06-10 21:00:00,0,0,1.2,0.5,217,217,,田心镇、黄石镇、回龙镇、赤光镇、车田镇、新田镇、岩镇镇、坪山林场、龙母镇、黎咀镇、铁场镇高易发区,古生代混合岩,混合岩,极软岩,平地,＜10°,小起伏山地
2877.0,CNankiai8XOxPKErviwcxg104,441623107000,河源市连平县上坪镇布联村坑口,上坪镇布联村坑口,滑坡,1143357,242740,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),杨溪组、老虎头组与春湾组并层,,未知,平地,＜10°,中起伏山地
2878.0,CNankiai8XOxPKErviwcxg107,441623107000,河源市连平县上坪镇布联村新塘屋,上坪镇布联村新塘屋,崩塌,1143336,242747,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),杨溪组、老虎头组与春湾组并层,,未知,平地,＜10°,中起伏山地
2879.0,CNankiai8XOxPKErviwcxg105,441623107000,河源市连平县上坪镇布联村三塘屋,上坪镇布联村三塘屋,崩塌,1143411,242747,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),帽子峰组,钙泥质粉砂岩、粉砂质泥岩，夹石英砂岩,较软岩,平地,＜10°,中起伏山地
2880.0,CNankiai8XOxPKErviwcxg108,441623107000,河源市连平县上坪镇布联村新塘屋,上坪镇布联村新塘屋,崩塌,1143338,242748,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),杨溪组、老虎头组与春湾组并层,,未知,平地,＜10°,中起伏山地
2881.0,CNankiai8XOxPKErviwcxg120,441623107000,河源市连平县上坪镇西坪村保中寨民房后面山坡（一）,上坪镇西坪村保中寨民房后面山坡（一）,滑坡,1143403,242834,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),石磴子组与测水组、梓门桥组并层,,未知,平地,＜10°,中起伏山地
2882.0,CNankiai8XOxPKErviwcxg95,441623101000,河源市连平县陂头镇水村龙丰小组（谢先德）,陂头镇水村龙丰小组（谢先德）,滑坡,1142354,242917,2019-06-10 21:00:00,3,0,0,0,176.5,176.5,,陂头镇丘陵～低山～中山区地质灾害中易发亚区(B1),八村群（包括牛角河组、高滩组及水石组）,中细粒长石石英砂岩、长石石英粉砂岩、砂质板岩、绢云母板岩为一套浅变质岩，底部以碳质页岩或石煤层为标志,较软岩,平地,＜10°,中起伏山地
2883.0,CNankiai8XOxPKErviwcxg119,441623107000,河源市连平县上坪镇西坪村保中寨民房后面山坡（二）,上坪镇西坪村保中寨民房后面山坡（二）,滑坡,1143406,242930,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),石磴子组与测水组、梓门桥组并层,,未知,平地,＜10°,中起伏山地
2884.0,CNankiai8XOxPKErviwcxg117,441623107000,河源市连平县上坪镇旗石村石子角,上坪镇旗石村石子角,崩塌,1143606,243020,2019-06-10 21:00:00,3,0,0,0,189.5,189.5,,上坪镇地质灾害点低山～丘陵滑坡、崩塌地质灾害高易发亚区(A1),丹霞组,巨厚层状砾岩、砂砾岩、含砾砂岩、不等粒长石石英砂岩，夹杂砂质长石石英粉砂岩和粉砂质泥岩,较软岩,平地,＜10°,中起伏山地
